Car_id,Company,Model
C_CND_000752,BMW,323i
C_CND_000753,Nissan,Altima
C_CND_000754,Ford,Explorer
C_CND_000755,Pontiac,Sunfire
C_CND_000756,Lexus,GS400
C_CND_000757,Pontiac,Bonneville
C_CND_000758,Saturn,LS
C_CND_000759,Dodge,Viper
C_CND_000760,Ford,Ranger
C_CND_000761,Mercedes-B,S-Class
C_CND_000762,Mercedes-B,C-Class
C_CND_000763,Lincoln,Town car
C_CND_000764,Chevrolet,Malibu
C_CND_000765,Honda,Accord
C_CND_000766,Volvo,C70
C_CND_000767,Plymouth,Breeze
C_CND_000768,Volvo,S40
C_CND_000769,Oldsmobile,Silhouette
C_CND_000770,Lexus,LS400
C_CND_000771,Toyota,Tacoma
C_CND_000772,Pontiac,Bonneville
C_CND_000773,Toyota,Tacoma
C_CND_000774,Volkswagen,Passat
C_CND_000775,Infiniti,I30
C_CND_000776,Audi,A6
C_CND_000777,Mitsubishi,Diamante
C_CND_000778,Toyota,RAV4
C_CND_000779,Volkswagen,Jetta
C_CND_000780,Pontiac,Sunfire
C_CND_000781,Mercedes-B,E-Class
C_CND_000782,Chevrolet,Metro
C_CND_000783,Saturn,LS
C_CND_000784,Porsche,Boxter
C_CND_000785,Acura,RL
C_CND_000786,Hyundai,Elantra
C_CND_000787,Mercedes-B,S-Class
C_CND_000788,Porsche,Boxter
C_CND_000789,Oldsmobile,Intrigue
C_CND_000790,Lincoln,Navigator
C_CND_000791,Acura,RL
C_CND_000792,Plymouth,Breeze
C_CND_000793,Pontiac,Bonneville
C_CND_000794,Chevrolet,Corvette
C_CND_000795,Buick,Regal
C_CND_000796,Volvo,S70
C_CND_000797,Oldsmobile,Silhouette
C_CND_000798,Volkswagen,Passat
C_CND_000799,Oldsmobile,Aurora
C_CND_000800,Mitsubishi,Diamante
C_CND_000801,Volkswagen,GTI
C_CND_000802,Chevrolet,Corvette
C_CND_000803,Audi,A6
C_CND_000804,Acura,RL
C_CND_000805,Chevrolet,Prizm
C_CND_000806,Ford,Expedition
C_CND_000807,Nissan,Pathfinder
C_CND_000808,Mercedes-B,SLK
C_CND_000809,Dodge,Avenger
C_CND_000810,Mercury,Villager
C_CND_000811,Mitsubishi,Diamante
C_CND_000812,Volkswagen,Passat
C_CND_000813,Volkswagen,Beetle
C_CND_000814,Chevrolet,Malibu
C_CND_000815,Subaru,Forester
C_CND_000816,Hyundai,Sonata
C_CND_000817,Dodge,Durango
C_CND_000818,Mitsubishi,Montero Sport
C_CND_000819,Dodge,Ram Van
C_CND_000820,Honda,Accord
C_CND_000821,Infiniti,I30
C_CND_000822,Volkswagen,Golf
C_CND_000823,Subaru,Forester
C_CND_000824,Dodge,Caravan
C_CND_000825,Chevrolet,Prizm
C_CND_000826,Ford,Windstar
C_CND_000827,Dodge,Avenger
C_CND_000828,Ford,Explorer
C_CND_000829,Mercedes-B,CL500
C_CND_000830,Chevrolet,Cavalier
C_CND_000831,Chrysler,Concorde
C_CND_000832,Volkswagen,Passat
C_CND_000833,Mercedes-B,M-Class
C_CND_000834,Ford,Expedition
C_CND_000835,Oldsmobile,Bravada
C_CND_000836,Ford,Escort
C_CND_000837,Lexus,LX470
C_CND_000838,Lexus,GS400
C_CND_000839,Ford,Explorer
C_CND_000840,Volvo,C70
C_CND_000841,Saturn,LW
C_CND_000842,Oldsmobile,Aurora
C_CND_000843,Chevrolet,Corvette
C_CND_000844,Saab,3-Sep
C_CND_000845,Saturn,LS
C_CND_000846,Dodge,Durango
C_CND_000847,Chevrolet,Malibu
C_CND_000848,Mitsubishi,Diamante
C_CND_000849,Mercedes-B,SLK
C_CND_000850,Nissan,Pathfinder
C_CND_000851,Audi,A4
C_CND_000852,Dodge,Caravan
C_CND_000853,Oldsmobile,Silhouette
C_CND_000854,Plymouth,Prowler
C_CND_000855,Toyota,RAV4
C_CND_000856,Mercury,Cougar
C_CND_000857,Acura,TL
C_CND_000858,Chrysler,Concorde
C_CND_000859,Oldsmobile,Cutlass
C_CND_000860,BMW,528i
C_CND_000861,Dodge,Viper
C_CND_000862,Ford,Expedition
C_CND_000863,Oldsmobile,Alero
C_CND_000864,Lincoln,Continental
C_CND_000865,Mitsubishi,Montero Sport
C_CND_000866,Dodge,Ram Pickup
C_CND_000867,Volvo,S70
C_CND_000868,Oldsmobile,Intrigue
C_CND_000869,Lincoln,Town car
C_CND_000870,Saturn,LS
C_CND_000871,Lexus,GS400
C_CND_000872,Honda,CR-V
C_CND_000873,Acura,Integra
C_CND_000874,Ford,Mustang
C_CND_000875,Plymouth,Breeze
C_CND_000876,Mercedes-B,C-Class
C_CND_000877,Volvo,S70
C_CND_000878,Lincoln,Continental
C_CND_000879,Plymouth,Voyager
C_CND_000880,Hyundai,Sonata
C_CND_000881,Chevrolet,Malibu
C_CND_000882,Chrysler,300M
C_CND_000883,Chrysler,LHS
C_CND_000884,Hyundai,Sonata
C_CND_000885,Buick,Park Avenue
C_CND_000886,Pontiac,Grand Am
C_CND_000887,Cadillac,Seville
C_CND_000888,Pontiac,Sunfire
C_CND_000889,Oldsmobile,Bravada
C_CND_000890,Mitsubishi,Eclipse
C_CND_000891,Lincoln,Continental
C_CND_000892,Honda,Accord
C_CND_000893,Plymouth,Prowler
C_CND_000894,Toyota,RAV4
C_CND_000895,Chevrolet,Monte Carlo
C_CND_000896,Cadillac,Eldorado
C_CND_000897,Porsche,Boxter
C_CND_000898,Pontiac,Grand Prix
C_CND_000899,Mercury,Villager
C_CND_000900,Oldsmobile,Silhouette
C_CND_000901,Oldsmobile,Cutlass
C_CND_000902,Chrysler,LHS
C_CND_000903,Audi,A6
C_CND_000904,Chrysler,Sebring Coupe
C_CND_000905,Ford,Mustang
C_CND_000906,Dodge,Ram Pickup
C_CND_000907,Ford,Expedition
C_CND_000908,Oldsmobile,Silhouette
C_CND_000909,Acura,RL
C_CND_000910,Volkswagen,Beetle
C_CND_000911,Lexus,GS300
C_CND_000912,Honda,CR-V
C_CND_000913,Lincoln,Navigator
C_CND_000914,Nissan,Frontier
C_CND_000915,Mercury,Cougar
C_CND_000916,BMW,323i
C_CND_000917,Acura,TL
C_CND_000918,Volkswagen,Passat
C_CND_000919,Chrysler,LHS
C_CND_000920,Lexus,LX470
C_CND_000921,Toyota,Tacoma
C_CND_000922,Mercury,Grand Marquis
C_CND_000923,Volkswagen,Jetta
C_CND_000924,Lexus,GS400
C_CND_000925,Mitsubishi,3000GT
C_CND_000926,Chevrolet,Prizm
C_CND_000927,Mitsubishi,Montero Sport
C_CND_000928,Subaru,Forester
C_CND_000929,Mercury,Grand Marquis
C_CND_000930,Lincoln,Continental
C_CND_000931,Mitsubishi,Diamante
C_CND_000932,Dodge,Ram Pickup
C_CND_000933,Honda,Passport
C_CND_000934,Hyundai,Sonata
C_CND_000935,Mitsubishi,3000GT
C_CND_000936,Chevrolet,Malibu
C_CND_000937,Dodge,Ram Pickup
C_CND_000938,Mercedes-B,CLK Coupe
C_CND_000939,Honda,Civic
C_CND_000940,Volvo,S70
C_CND_000941,Mitsubishi,Mirage
C_CND_000942,Infiniti,I30
C_CND_000943,Dodge,Ram Wagon
C_CND_000944,BMW,328i
C_CND_000945,Cadillac,Catera
C_CND_000946,Ford,Mustang
C_CND_000947,Volvo,S80
C_CND_000948,Chrysler,Sebring Coupe
C_CND_000949,Ford,Ranger
C_CND_000950,Mercedes-B,C-Class
C_CND_000951,Oldsmobile,Silhouette
C_CND_000952,Plymouth,Neon
C_CND_000953,Honda,Accord
C_CND_000954,Cadillac,Eldorado
C_CND_000955,Volkswagen,Jetta
C_CND_000956,Jeep,Grand Cherokee
C_CND_000957,Mercedes-B,CL500
C_CND_000958,Volkswagen,Jetta
C_CND_000959,Chrysler,300M
C_CND_000960,Mercury,Mystique
C_CND_000961,Lexus,GS400
C_CND_000962,Ford,Expedition
C_CND_000963,Saturn,SC
C_CND_000964,Saab,3-Sep
C_CND_000965,Mitsubishi,Eclipse
C_CND_000966,Ford,Taurus
C_CND_000967,Chrysler,300M
C_CND_000968,Mitsubishi,Montero Sport
C_CND_000969,Saturn,SW
C_CND_000970,Chevrolet,Cavalier
C_CND_000971,Acura,TL
C_CND_000972,Mitsubishi,Diamante
C_CND_000973,Jeep,Cherokee
C_CND_000974,Ford,Explorer
C_CND_000975,Chevrolet,Cavalier
C_CND_000976,Mercury,Mountaineer
C_CND_000977,Honda,Passport
C_CND_000978,Toyota,Corolla
C_CND_000979,Mitsubishi,Diamante
C_CND_000980,Dodge,Stratus
C_CND_000981,Hyundai,Sonata
C_CND_000982,Saturn,LW
C_CND_000983,Dodge,Durango
C_CND_000984,Ford,Windstar
C_CND_000985,Cadillac,DeVille
C_CND_000986,Mitsubishi,Diamante
C_CND_000987,Honda,Civic
C_CND_000988,Jeep,Grand Cherokee
C_CND_000989,Pontiac,Grand Am
C_CND_000990,Buick,Park Avenue
C_CND_000991,Mitsubishi,3000GT
C_CND_000992,Jeep,Wrangler
C_CND_000993,BMW,528i
C_CND_000994,Toyota,Celica
C_CND_000995,Mitsubishi,Montero Sport
C_CND_000996,Infiniti,I30
C_CND_000997,Dodge,Ram Pickup
C_CND_000998,Audi,A8
C_CND_000999,Mercedes-B,SLK
C_CND_001000,Audi,A6
C_CND_001001,Volvo,S40
C_CND_001002,Chrysler,Concorde
C_CND_001003,Dodge,Ram Van
C_CND_001004,Volkswagen,Cabrio
C_CND_001005,Volvo,S40
C_CND_001006,Mitsubishi,Montero
C_CND_001007,Chrysler,Sebring Coupe
C_CND_001008,BMW,328i
C_CND_001009,Chevrolet,Metro
C_CND_001010,Nissan,Frontier
C_CND_001011,Ford,Expedition
C_CND_001012,Dodge,Durango
C_CND_001013,Volkswagen,Passat
C_CND_001014,Chevrolet,Prizm
C_CND_001015,Chevrolet,Metro
C_CND_001016,Mercedes-B,C-Class
C_CND_001017,Toyota,Tacoma
C_CND_001018,Dodge,Ram Van
C_CND_001019,Mercedes-B,SL-Class
C_CND_001020,Pontiac,Grand Prix
C_CND_001021,Ford,Windstar
C_CND_001022,Chrysler,300M
C_CND_001023,Dodge,Caravan
C_CND_001024,Buick,Park Avenue
C_CND_001025,Mitsubishi,3000GT
C_CND_001026,Chevrolet,Monte Carlo
C_CND_001027,Dodge,Durango
C_CND_001028,Lexus,GS400
C_CND_001029,BMW,528i
C_CND_001030,Chevrolet,Camaro
C_CND_001031,Cadillac,Escalade
C_CND_001032,Volkswagen,Passat
C_CND_001033,Hyundai,Sonata
C_CND_001034,Dodge,Caravan
C_CND_001035,Lincoln,Continental
C_CND_001036,Subaru,Forester
C_CND_001037,Pontiac,Bonneville
C_CND_001038,Mitsubishi,Diamante
C_CND_001039,Lexus,LS400
C_CND_001040,Infiniti,I30
C_CND_001041,Mercury,Mountaineer
C_CND_001042,Plymouth,Breeze
C_CND_001043,Plymouth,Breeze
C_CND_001044,Dodge,Ram Pickup
C_CND_001045,Mercury,Sable
C_CND_001046,Cadillac,Escalade
C_CND_001047,Pontiac,Bonneville
C_CND_001048,Subaru,Outback
C_CND_001049,Plymouth,Prowler
C_CND_001050,BMW,323i
C_CND_001051,Volkswagen,Passat
C_CND_001052,Audi,A6
C_CND_001053,Volvo,C70
C_CND_001054,Dodge,Ram Wagon
C_CND_001055,Volvo,C70
C_CND_001056,Ford,Explorer
C_CND_001057,Plymouth,Prowler
C_CND_001058,Subaru,Outback
C_CND_001059,Honda,Accord
C_CND_001060,Toyota,Land Cruiser
C_CND_001061,Saturn,SC
C_CND_001062,Ford,F-Series
C_CND_001063,Acura,RL
C_CND_001064,Mercury,Villager
C_CND_001065,Mercedes-B,CL500
C_CND_001066,Chevrolet,Metro
C_CND_001067,Chevrolet,Lumina
C_CND_001068,Lexus,LS400
C_CND_001069,Mitsubishi,Montero
C_CND_001070,Plymouth,Voyager
C_CND_001071,Acura,TL
C_CND_001072,Subaru,Forester
C_CND_001073,Oldsmobile,Bravada
C_CND_001074,Saturn,SW
C_CND_001075,Oldsmobile,Bravada
C_CND_001076,Dodge,Caravan
C_CND_001077,BMW,328i
C_CND_001078,Toyota,Camry
C_CND_001079,Lexus,LS400
C_CND_001080,Chevrolet,Lumina
C_CND_001081,Mercedes-B,CLK Coupe
C_CND_001082,Oldsmobile,Silhouette
C_CND_001083,Ford,Explorer
C_CND_001084,Ford,Windstar
C_CND_001085,Pontiac,Grand Am
C_CND_001086,Chrysler,Sebring Coupe
C_CND_001087,Dodge,Caravan
C_CND_001088,Hyundai,Elantra
C_CND_001089,Chevrolet,Monte Carlo
C_CND_001090,Lexus,LS400
C_CND_001091,Plymouth,Neon
C_CND_001092,Lexus,LS400
C_CND_001093,Lexus,ES300
C_CND_001094,Ford,Focus
C_CND_001095,Mercury,Grand Marquis
C_CND_001096,BMW,328i
C_CND_001097,Pontiac,Sunfire
C_CND_001098,Acura,TL
C_CND_001099,Mitsubishi,Galant
C_CND_001100,Oldsmobile,Silhouette
C_CND_001101,Mercedes-B,SLK
C_CND_001102,Audi,A6
C_CND_001103,Chrysler,LHS
C_CND_001104,Plymouth,Neon
C_CND_001105,Jeep,Cherokee
C_CND_001106,Oldsmobile,Silhouette
C_CND_001107,Volkswagen,Passat
C_CND_001108,Saturn,LS
C_CND_001109,Mitsubishi,3000GT
C_CND_001110,Toyota,Sienna
C_CND_001111,Lincoln,Navigator
C_CND_001112,Toyota,Tacoma
C_CND_001113,Lexus,LS400
C_CND_001114,BMW,528i
C_CND_001115,Porsche,Carrera Cabrio
C_CND_001116,Subaru,Forester
C_CND_001117,Ford,Escort
C_CND_001118,Acura,RL
C_CND_001119,Chrysler,Concorde
C_CND_001120,Mercury,Grand Marquis
C_CND_001121,BMW,323i
C_CND_001122,Nissan,Sentra
C_CND_001123,Chrysler,Sebring Coupe
C_CND_001124,Volvo,S80
C_CND_001125,Chevrolet,Lumina
C_CND_001126,BMW,528i
C_CND_001127,Volkswagen,Passat
C_CND_001128,Volkswagen,GTI
C_CND_001129,Plymouth,Neon
C_CND_001130,Chevrolet,Impala
C_CND_001131,Dodge,Durango
C_CND_001132,Oldsmobile,Bravada
C_CND_001133,Mercury,Cougar
C_CND_001134,Jeep,Grand Cherokee
C_CND_001135,Nissan,Pathfinder
C_CND_001136,Nissan,Frontier
C_CND_001137,Ford,Windstar
C_CND_001138,Nissan,Pathfinder
C_CND_001139,Plymouth,Neon
C_CND_001140,Dodge,Viper
C_CND_001141,BMW,528i
C_CND_001142,Mercury,Villager
C_CND_001143,Mitsubishi,3000GT
C_CND_001144,Mercedes-B,E-Class
C_CND_001145,Acura,RL
C_CND_001146,Chevrolet,Prizm
C_CND_001147,Mercury,Villager
C_CND_001148,Chevrolet,Malibu
C_CND_001149,Chrysler,Sebring Conv.
C_CND_001150,Hyundai,Sonata
C_CND_001151,Oldsmobile,Aurora
C_CND_001152,Chrysler,LHS
C_CND_001153,Lexus,ES300
C_CND_001154,Mitsubishi,3000GT
C_CND_001155,Lexus,LX470
C_CND_001156,Mercedes-B,E-Class
C_CND_001157,Ford,Expedition
C_CND_001158,Mercedes-B,S-Class
C_CND_001159,Saturn,SW
C_CND_001160,Chevrolet,Cavalier
C_CND_001161,Cadillac,Escalade
C_CND_001162,Volkswagen,Passat
C_CND_001163,Acura,RL
C_CND_001164,Pontiac,Bonneville
C_CND_001165,Mercury,Grand Marquis
C_CND_001166,Mercedes-B,C-Class
C_CND_001167,Mercedes-B,SLK
C_CND_001168,Nissan,Pathfinder
C_CND_001169,Lincoln,Town car
C_CND_001170,Mercedes-B,SL-Class
C_CND_001171,Audi,A6
C_CND_001172,Buick,Century
C_CND_001173,Chrysler,300M
C_CND_001174,Volvo,S40
C_CND_001175,Pontiac,Bonneville
C_CND_001176,Pontiac,Sunfire
C_CND_001177,Lincoln,Continental
C_CND_001178,Volkswagen,Jetta
C_CND_001179,Chevrolet,Prizm
C_CND_001180,Dodge,Ram Wagon
C_CND_001181,Nissan,Frontier
C_CND_001182,Volvo,S40
C_CND_001183,Honda,Civic
C_CND_001184,BMW,528i
C_CND_001185,Ford,Explorer
C_CND_001186,Audi,A6
C_CND_001187,Chrysler,Sebring Coupe
C_CND_001188,Cadillac,Eldorado
C_CND_001189,Dodge,Ram Wagon
C_CND_001190,Saturn,LW
C_CND_001191,Mitsubishi,Montero Sport
C_CND_001192,Pontiac,Sunfire
C_CND_001193,Mitsubishi,Montero Sport
C_CND_001194,Dodge,Ram Pickup
C_CND_001195,Oldsmobile,Silhouette
C_CND_001196,Acura,TL
C_CND_001197,Porsche,Carrera Coupe
C_CND_001198,Ford,Mustang
C_CND_001199,BMW,528i
C_CND_001200,Dodge,Ram Pickup
C_CND_001201,Mercury,Sable
C_CND_001202,Oldsmobile,Bravada
C_CND_001203,Ford,F-Series
C_CND_001204,Pontiac,Sunfire
C_CND_001205,Volkswagen,Beetle
C_CND_001206,Volvo,C70
C_CND_001207,Oldsmobile,Silhouette
C_CND_001208,Acura,TL
C_CND_001209,Mercury,Grand Marquis
C_CND_001210,Lexus,GS300
C_CND_001211,Toyota,Land Cruiser
C_CND_001212,Chevrolet,Malibu
C_CND_001213,Honda,Passport
C_CND_001214,Ford,Focus
C_CND_001215,Mitsubishi,Diamante
C_CND_001216,Lexus,GS400
C_CND_001217,Dodge,Viper
C_CND_001218,Mercedes-B,E-Class
C_CND_001219,Volvo,C70
C_CND_001220,Chrysler,LHS
C_CND_001221,Saturn,LW
C_CND_001222,Mitsubishi,3000GT
C_CND_001223,Volkswagen,Passat
C_CND_001224,Ford,F-Series
C_CND_001225,BMW,328i
C_CND_001226,Chevrolet,Monte Carlo
C_CND_001227,Chrysler,300M
C_CND_001228,Cadillac,Eldorado
C_CND_001229,Mitsubishi,3000GT
C_CND_001230,Chrysler,300M
C_CND_001231,Toyota,RAV4
C_CND_001232,Mercedes-B,SLK
C_CND_001233,Porsche,Carrera Coupe
C_CND_001234,Volvo,C70
C_CND_001235,Chrysler,300M
C_CND_001236,Cadillac,Seville
C_CND_001237,Oldsmobile,Bravada
C_CND_001238,Toyota,RAV4
C_CND_001239,Chevrolet,Camaro
C_CND_001240,Porsche,Carrera Cabrio
C_CND_001241,BMW,323i
C_CND_001242,Mercedes-B,SLK230
C_CND_001243,Plymouth,Voyager
C_CND_001244,Dodge,Ram Pickup
C_CND_001245,Jeep,Cherokee
C_CND_001246,Acura,RL
C_CND_001247,Honda,Odyssey
C_CND_001248,Oldsmobile,Intrigue
C_CND_001249,Acura,RL
C_CND_001250,Ford,Taurus
C_CND_001251,Honda,Accord
C_CND_001252,Honda,Civic
C_CND_001253,Jaguar,S-Type
C_CND_001254,Porsche,Carrera Coupe
C_CND_001255,Mercury,Cougar
C_CND_001256,Saab,3-Sep
C_CND_001257,Plymouth,Prowler
C_CND_001258,Chevrolet,Malibu
C_CND_001259,Buick,LeSabre
C_CND_001260,Audi,A6
C_CND_001261,Audi,A6
C_CND_001262,Mitsubishi,Diamante
C_CND_001263,Toyota,RAV4
C_CND_001264,Volkswagen,Jetta
C_CND_001265,Saturn,SC
C_CND_001266,Mercedes-B,M-Class
C_CND_001267,Buick,Regal
C_CND_001268,Mercedes-B,M-Class
C_CND_001269,Mercury,Grand Marquis
C_CND_001270,Ford,Crown Victoria
C_CND_001271,Oldsmobile,Silhouette
C_CND_001272,Saturn,SW
C_CND_001273,Lincoln,Continental
C_CND_001274,Chevrolet,Camaro
C_CND_001275,Dodge,Caravan
C_CND_001276,Oldsmobile,Silhouette
C_CND_001277,Audi,A6
C_CND_001278,Oldsmobile,Cutlass
C_CND_001279,Chevrolet,Malibu
C_CND_001280,Acura,RL
C_CND_001281,Toyota,Sienna
C_CND_001282,Volvo,S40
C_CND_001283,Mitsubishi,Diamante
C_CND_001284,Volvo,V70
C_CND_001285,Nissan,Quest
C_CND_001286,Chrysler,LHS
C_CND_001287,Honda,CR-V
C_CND_001288,Chrysler,LHS
C_CND_001289,Saturn,LW
C_CND_001290,Nissan,Frontier
C_CND_001291,Mitsubishi,Eclipse
C_CND_001292,Dodge,Ram Pickup
C_CND_001293,Jeep,Wrangler
C_CND_001294,Volvo,S70
C_CND_001295,Oldsmobile,Silhouette
C_CND_001296,Volkswagen,Passat
C_CND_001297,Oldsmobile,Aurora
C_CND_001298,Mitsubishi,Diamante
C_CND_001299,Volkswagen,GTI
C_CND_001300,Chevrolet,Corvette
C_CND_001301,Audi,A6
C_CND_001302,Ford,Escort
C_CND_001303,Oldsmobile,Cutlass
C_CND_001304,Chrysler,Concorde
C_CND_001305,Buick,LeSabre
C_CND_001306,Mercury,Grand Marquis
C_CND_001307,Jeep,Grand Cherokee
C_CND_001308,Mitsubishi,Diamante
C_CND_001309,Buick,Regal
C_CND_001310,Infiniti,I30
C_CND_001311,Mercedes-B,S-Class
C_CND_001312,Nissan,Maxima
C_CND_001313,Oldsmobile,Bravada
C_CND_001314,Honda,Accord
C_CND_001315,Nissan,Maxima
C_CND_001316,Dodge,Durango
C_CND_001317,Oldsmobile,Bravada
C_CND_001318,Acura,RL
C_CND_001319,Plymouth,Voyager
C_CND_001320,Lexus,LX470
C_CND_001321,Lexus,GS400
C_CND_001322,Mitsubishi,Montero Sport
C_CND_001323,Chrysler,Concorde
C_CND_001324,Cadillac,Eldorado
C_CND_001325,Ford,Windstar
C_CND_001326,BMW,528i
C_CND_001327,Ford,Crown Victoria
C_CND_001328,Nissan,Frontier
C_CND_001329,Mercury,Grand Marquis
C_CND_001330,Chevrolet,Camaro
C_CND_001331,Dodge,Neon
C_CND_001332,Audi,A6
C_CND_001333,Toyota,Sienna
C_CND_001334,Mercedes-B,S-Class
C_CND_001335,Pontiac,Firebird
C_CND_001336,Dodge,Viper
C_CND_001337,Ford,Expedition
C_CND_001338,Mitsubishi,Diamante
C_CND_001339,Honda,CR-V
C_CND_001340,Volkswagen,GTI
C_CND_001341,Honda,Accord
C_CND_001342,Toyota,Camry
C_CND_001343,Infiniti,I30
C_CND_001344,Cadillac,Eldorado
C_CND_001345,Nissan,Altima
C_CND_001346,Volvo,S40
C_CND_001347,Volvo,C70
C_CND_001348,Chevrolet,Metro
C_CND_001349,Jaguar,S-Type
C_CND_001350,Chrysler,Cirrus
C_CND_001351,Ford,Expedition
C_CND_001352,Nissan,Pathfinder
C_CND_001353,Ford,Explorer
C_CND_001354,Saturn,LS
C_CND_001355,Dodge,Durango
C_CND_001356,Mitsubishi,Diamante
C_CND_001357,Dodge,Avenger
C_CND_001358,Cadillac,Escalade
C_CND_001359,Chevrolet,Prizm
C_CND_001360,Lincoln,Continental
C_CND_001361,Volkswagen,Beetle
C_CND_001362,Chrysler,300M
C_CND_001363,Chrysler,LHS
C_CND_001364,Hyundai,Sonata
C_CND_001365,Mercury,Cougar
C_CND_001366,Nissan,Pathfinder
C_CND_001367,Oldsmobile,Silhouette
C_CND_001368,Ford,Expedition
C_CND_001369,Mitsubishi,3000GT
C_CND_001370,Cadillac,Eldorado
C_CND_001371,Subaru,Outback
C_CND_001372,Chevrolet,Corvette
C_CND_001373,Acura,RL
C_CND_001374,Honda,Odyssey
C_CND_001375,Volkswagen,GTI
C_CND_001376,Volkswagen,Passat
C_CND_001377,Hyundai,Sonata
C_CND_001378,Volkswagen,Passat
C_CND_001379,Lexus,LX470
C_CND_001380,Toyota,Tacoma
C_CND_001381,Volkswagen,Jetta
C_CND_001382,BMW,528i
C_CND_001383,Porsche,Carrera Coupe
C_CND_001384,Volkswagen,Golf
C_CND_001385,Nissan,Altima
C_CND_001386,Toyota,Celica
C_CND_001387,Saturn,LS
C_CND_001388,Mercedes-B,E-Class
C_CND_001389,Chrysler,Sebring Coupe
C_CND_001390,Cadillac,Catera
C_CND_001391,BMW,323i
C_CND_001392,Volkswagen,Jetta
C_CND_001393,Dodge,Avenger
C_CND_001394,Honda,Passport
C_CND_001395,Chevrolet,Prizm
C_CND_001396,Honda,Civic
C_CND_001397,Honda,CR-V
C_CND_001398,Buick,Park Avenue
C_CND_001399,Chevrolet,Malibu
C_CND_001400,Ford,Expedition
C_CND_001401,Oldsmobile,Silhouette
C_CND_001402,Mitsubishi,Montero Sport
C_CND_001403,Toyota,Tacoma
C_CND_001404,Mercedes-B,SL-Class
C_CND_001405,Subaru,Forester
C_CND_001406,Mercury,Grand Marquis
C_CND_001407,Honda,Civic
C_CND_001408,Chrysler,Sebring Coupe
C_CND_001409,Toyota,Celica
C_CND_001410,Volkswagen,Golf
C_CND_001411,Dodge,Durango
C_CND_001412,Honda,Odyssey
C_CND_001413,Honda,CR-V
C_CND_001414,Chrysler,300M
C_CND_001415,Dodge,Ram Wagon
C_CND_001416,Chrysler,Sebring Coupe
C_CND_001417,Dodge,Stratus
C_CND_001418,Chevrolet,Metro
C_CND_001419,Dodge,Dakota
C_CND_001420,Hyundai,Sonata
C_CND_001421,Ford,Taurus
C_CND_001422,Toyota,RAV4
C_CND_001423,Porsche,Boxter
C_CND_001424,Toyota,Tacoma
C_CND_001425,Volkswagen,Passat
C_CND_001426,BMW,528i
C_CND_001427,Mitsubishi,Diamante
C_CND_001428,Toyota,RAV4
C_CND_001429,Pontiac,Grand Am
C_CND_001430,Saturn,LW
C_CND_001431,Volvo,S70
C_CND_001432,Volkswagen,Passat
C_CND_001433,Volvo,S40
C_CND_001434,Mercedes-B,CL500
C_CND_001435,Dodge,Viper
C_CND_001436,Mitsubishi,Galant
C_CND_001437,Pontiac,Bonneville
C_CND_001438,Infiniti,I30
C_CND_001439,Nissan,Quest
C_CND_001440,Plymouth,Breeze
C_CND_001441,Oldsmobile,Silhouette
C_CND_001442,Buick,Park Avenue
C_CND_001443,Cadillac,Escalade
C_CND_001444,Jeep,Wrangler
C_CND_001445,Volvo,S40
C_CND_001446,Mercedes-B,SL-Class
C_CND_001447,Chrysler,LHS
C_CND_001448,Volkswagen,Jetta
C_CND_001449,Pontiac,Grand Prix
C_CND_001450,Volkswagen,Jetta
C_CND_001451,Nissan,Xterra
C_CND_001452,Ford,Ranger
C_CND_001453,Nissan,Quest
C_CND_001454,Pontiac,Grand Am
C_CND_001455,Lincoln,Continental
C_CND_001456,Mitsubishi,Diamante
C_CND_001457,Mercedes-B,SL-Class
C_CND_001458,Audi,A4
C_CND_001459,Hyundai,Sonata
C_CND_001460,Mitsubishi,3000GT
C_CND_001461,Chrysler,Concorde
C_CND_001462,Nissan,Pathfinder
C_CND_001463,Mitsubishi,Diamante
C_CND_001464,Honda,Civic
C_CND_001465,Jeep,Grand Cherokee
C_CND_001466,Pontiac,Grand Am
C_CND_001467,Buick,Park Avenue
C_CND_001468,Ford,Expedition
C_CND_001469,Volkswagen,Passat
C_CND_001470,Buick,Regal
C_CND_001471,Plymouth,Voyager
C_CND_001472,Hyundai,Elantra
C_CND_001473,Porsche,Carrera Coupe
C_CND_001474,Saturn,LW
C_CND_001475,Mercury,Villager
C_CND_001476,Chrysler,LHS
C_CND_001477,Mercury,Mountaineer
C_CND_001478,Pontiac,Grand Am
C_CND_001479,Volkswagen,Cabrio
C_CND_001480,Mitsubishi,Montero Sport
C_CND_001481,Ford,Focus
C_CND_001482,BMW,323i
C_CND_001483,Mitsubishi,3000GT
C_CND_001484,Dodge,Ram Wagon
C_CND_001485,Chevrolet,Prizm
C_CND_001486,Chevrolet,Cavalier
C_CND_001487,Toyota,RAV4
C_CND_001488,Dodge,Durango
C_CND_001489,Lincoln,Continental
C_CND_001490,Mitsubishi,Diamante
C_CND_001491,Toyota,Celica
C_CND_001492,Oldsmobile,Silhouette
C_CND_001493,Jeep,Wrangler
C_CND_001494,Ford,Taurus
C_CND_001495,BMW,328i
C_CND_001496,Mitsubishi,Diamante
C_CND_001497,Mercury,Villager
C_CND_001498,Oldsmobile,Bravada
C_CND_001499,Mitsubishi,3000GT
C_CND_001500,Jeep,Wrangler
C_CND_001501,BMW,528i
C_CND_001502,Toyota,Celica
